Time,Mass,O2,CO,NO2,NO,SO2,WaterTemp2,WaterTemp3,WaterTemp4,GapTemp,InnerWall,HandleTemp,FireTemp,OutsideSurface
18:05:45.183 -> 1:01:36,0.698,20.75,44.40,0.68,0.20,0.69,24.63,22.69,42.25,0.00,27.25,25.75,29.00,26.25,
18:05:45.942 -> 1:01:37,0.698,20.42,40.86,0.70,0.11,0.66,24.63,22.69,42.31,0.00,27.25,25.75,29.00,26.50,
18:05:47.516 -> 1:01:38,0.698,20.63,46.97,0.70,0.11,0.66,24.69,22.69,42.31,0.00,27.25,25.75,29.00,26.25,
18:05:48.325 -> 1:01:39,0.698,20.42,35.48,0.66,0.13,0.68,24.63,22.63,42.31,0.00,27.25,25.75,29.00,26.50,
18:05:49.084 -> 1:01:40,0.697,20.69,20.70,0.59,0.11,0.69,24.63,22.69,42.25,0.00,27.25,25.75,29.00,26.50,
18:05:50.655 -> 1:01:41,0.697,20.42,24.49,0.68,0.04,0.68,24.69,22.69,42.25,0.00,27.25,26.00,29.00,26.50,
18:05:51.462 -> 1:01:42,0.698,20.39,45.50,0.68,0.11,0.68,24.69,22.63,42.25,0.00,27.25,25.75,29.00,26.50,
18:05:52.267 -> 1:01:43,0.698,20.33,41.23,0.68,0.13,0.66,24.69,22.69,42.25,0.00,27.25,26.00,29.00,26.25,
18:05:53.025 -> 1:01:44,0.698,20.54,20.45,0.69,0.10,0.71,24.69,22.69,42.19,0.00,27.25,26.00,29.00,26.50,
18:05:54.584 -> 1:01:45,0.697,20.48,31.94,0.66,-0.09,0.70,24.69,22.63,42.19,0.00,27.50,26.00,29.00,26.25,
18:05:55.392 -> 1:01:46,0.698,20.85,24.00,0.69,0.11,0.70,24.69,22.69,42.19,0.00,27.25,26.00,29.00,26.25,
18:05:56.198 -> 1:01:47,0.697,20.27,45.01,0.65,7.48,0.71,24.69,22.63,42.19,0.00,27.50,26.00,29.00,26.25,
18:05:56.956 -> 1:01:48,0.697,20.69,34.87,0.66,0.10,0.69,24.69,22.63,42.19,0.00,27.25,26.00,29.00,26.25,
18:05:58.529 -> 1:01:49,0.698,20.48,45.75,0.69,0.18,0.68,24.69,22.63,42.13,0.00,27.25,26.00,29.00,26.25,
18:05:59.333 -> 1:01:50,0.697,20.39,24.73,0.68,0.14,0.75,24.69,22.69,42.13,0.00,27.25,26.00,29.00,26.25,
18:06:00.094 -> 1:01:51,0.698,20.45,32.67,0.69,0.13,0.76,24.69,22.63,42.06,0.00,27.50,25.75,29.00,26.25,
18:06:01.671 -> 1:01:52,0.698,20.42,19.11,0.69,0.07,0.66,24.69,22.63,42.06,0.00,27.50,26.00,29.00,26.25,
18:06:02.473 -> 1:01:53,0.698,19.87,47.46,0.66,7.59,0.68,24.69,22.63,42.06,0.00,27.25,26.00,29.00,26.25,
18:06:03.279 -> 1:01:54,0.698,20.48,36.58,0.66,0.00,0.66,24.69,22.63,42.00,0.00,27.50,26.00,29.00,26.25,
18:06:04.034 -> 1:01:55,0.697,20.54,19.11,0.69,0.10,0.66,24.69,22.63,42.00,0.00,27.25,26.00,29.00,26.25,
18:06:05.588 -> 1:01:56,0.697,20.54,24.73,0.69,0.11,0.70,24.69,22.63,42.00,0.00,27.25,26.00,29.00,26.25,
18:06:06.396 -> 1:01:57,0.698,20.72,40.86,0.69,0.11,0.69,24.69,22.63,42.00,0.00,27.25,26.00,29.00,26.25,
18:06:07.201 -> 1:01:58,0.697,19.93,42.33,0.66,0.13,0.68,24.69,22.63,42.00,0.00,27.50,26.00,29.00,26.25,
18:06:08.003 -> 1:01:59,0.698,20.17,21.19,0.64,0.13,0.68,24.69,22.63,41.94,0.00,27.25,25.75,29.00,26.25,
18:06:09.524 -> 1:02:00,0.697,20.63,36.83,0.69,0.10,0.68,24.69,22.63,41.94,0.00,27.25,25.75,29.00,26.25,
18:06:10.331 -> 1:02:01,0.697,20.36,37.32,0.58,0.10,0.70,24.69,22.63,41.94,0.00,27.25,25.75,29.00,26.25,
18:06:11.142 -> 1:02:02,0.698,20.48,29.37,0.69,0.10,0.66,24.69,22.63,41.94,0.00,27.25,25.75,29.00,26.25,
18:06:12.664 -> 1:02:03,0.697,20.42,28.03,0.71,-0.08,0.68,24.69,22.63,41.88,0.00,27.25,26.00,29.00,26.25,
18:06:13.472 -> 1:02:04,0.698,20.72,40.86,0.69,0.14,0.65,24.69,22.63,41.88,0.00,27.25,25.75,29.00,26.25,
18:06:14.276 -> 1:02:05,0.698,20.27,42.94,0.71,1.54,0.70,24.69,22.63,41.88,0.00,27.25,25.75,29.00,26.50,
18:06:15.076 -> 1:02:06,0.697,19.96,44.28,0.63,7.41,0.62,24.69,22.63,41.88,0.00,27.25,25.75,29.00,26.25,
18:06:16.604 -> 1:02:07,0.698,20.51,28.03,0.68,0.10,0.68,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:17.411 -> 1:02:08,0.697,20.51,44.77,0.71,0.02,0.69,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:18.216 -> 1:02:09,0.697,20.23,19.48,0.64,0.13,0.68,24.69,22.63,41.81,0.00,27.25,26.00,29.00,26.25,
18:06:19.024 -> 1:02:10,0.697,20.27,46.60,0.69,0.11,0.69,24.69,22.63,41.81,0.00,27.25,26.00,29.00,26.25,
18:06:20.552 -> 1:02:11,0.697,19.96,16.91,0.68,0.11,0.76,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:21.364 -> 1:02:12,0.696,20.05,45.38,0.64,7.52,0.65,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.50,
18:06:22.124 -> 1:02:13,0.697,20.60,30.60,0.66,0.10,0.68,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:23.700 -> 1:02:14,0.698,20.45,41.72,0.66,0.03,0.69,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:24.495 -> 1:02:15,0.697,20.63,20.70,0.71,0.13,0.71,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:25.294 -> 1:02:16,0.697,20.63,46.48,0.68,0.11,0.69,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.50,
18:06:26.055 -> 1:02:17,0.697,20.78,39.39,0.70,0.14,0.68,24.69,22.63,41.81,0.00,27.25,25.75,29.25,26.25,
18:06:27.645 -> 1:02:18,0.697,20.88,44.89,0.69,0.93,0.66,24.69,22.63,41.81,0.00,27.50,25.75,29.00,26.50,
18:06:28.437 -> 1:02:19,0.697,20.14,29.50,0.60,0.09,0.68,24.69,22.63,41.81,0.00,27.25,25.75,29.25,26.50,
18:06:29.227 -> 1:02:20,0.697,20.27,35.00,0.73,0.09,0.69,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:29.991 -> 1:02:21,0.697,20.11,42.94,0.69,0.10,0.68,24.69,22.63,41.81,0.00,27.25,25.75,29.25,26.50,
18:06:31.569 -> 1:02:22,0.697,20.36,46.60,0.66,0.13,0.68,24.69,22.63,41.81,0.00,27.50,26.00,29.25,26.50,
18:06:32.374 -> 1:02:23,0.697,20.45,37.07,0.69,0.14,0.75,24.69,22.63,41.81,0.00,27.25,26.00,29.25,26.50,
18:06:33.133 -> 1:02:24,0.697,20.45,20.70,0.66,2.53,0.70,24.69,22.63,41.81,0.00,27.25,25.75,29.25,26.50,
18:06:34.685 -> 1:02:25,0.696,20.78,26.56,0.69,0.09,0.66,24.69,22.63,41.81,0.00,27.25,25.75,29.00,26.25,
18:06:35.487 -> 1:02:26,0.697,20.33,46.11,0.69,0.09,0.68,24.69,22.63,41.75,0.00,27.25,26.00,29.00,26.25,
18:06:36.295 -> 1:02:27,0.697,20.51,40.25,0.73,0.10,0.70,24.69,22.63,41.75,0.00,27.25,25.75,29.00,26.25,
18:06:37.093 -> 1:02:28,0.697,20.54,24.49,0.70,0.10,0.70,24.69,22.63,41.75,0.00,27.25,26.00,29.00,26.25,
18:06:38.618 -> 1:02:29,0.697,20.42,32.18,0.70,0.07,0.71,24.69,22.63,41.75,0.00,27.25,25.75,29.25,26.25,
18:06:39.426 -> 1:02:30,0.697,20.63,26.81,0.71,0.11,0.70,24.69,22.63,41.75,0.00,27.25,26.00,29.00,26.25,
18:06:40.232 -> 1:02:31,0.697,20.30,44.89,0.69,7.48,0.68,24.69,22.63,41.75,0.00,27.25,25.75,29.00,26.50,
18:06:41.039 -> 1:02:32,0.697,20.51,27.05,0.68,0.10,0.70,24.69,22.63,41.75,0.00,27.50,25.75,29.00,26.50,
18:06:42.564 -> 1:02:33,0.697,20.66,40.74,0.69,0.11,0.69,24.69,22.63,41.69,0.00,27.50,25.75,29.00,26.25,
18:06:43.371 -> 1:02:34,0.697,20.17,16.79,0.69,0.11,0.69,24.69,22.63,41.69,0.00,27.50,26.00,29.00,26.50,
18:06:44.175 -> 1:02:35,0.697,20.75,46.36,0.71,0.14,0.70,24.69,22.63,41.69,0.00,27.25,26.00,29.00,26.50,
18:06:44.967 -> 1:02:36,0.697,20.23,35.00,0.70,0.11,0.63,24.69,22.63,41.63,0.00,27.50,25.75,29.00,26.25,
18:06:46.491 -> 1:02:37,0.697,20.42,42.82,0.70,7.56,0.69,24.69,22.63,41.63,0.00,27.50,25.75,29.00,26.50,
18:06:47.296 -> 1:02:38,0.698,20.54,28.03,0.68,0.14,0.76,24.69,22.63,41.63,0.00,27.50,26.00,29.00,26.25,
18:06:48.103 -> 1:02:39,0.697,20.48,45.99,0.71,0.11,0.69,24.69,22.63,41.63,0.00,27.50,26.00,29.00,26.25,
18:06:49.668 -> 1:02:40,0.697,20.54,27.54,0.70,0.19,0.70,24.69,22.63,41.63,0.00,27.50,26.00,29.00,26.25,
18:06:50.428 -> 1:02:41,0.697,20.66,45.75,0.69,0.08,0.70,24.69,22.63,41.63,0.00,27.50,26.00,29.00,26.25,
18:06:51.230 -> 1:02:42,0.697,20.88,30.47,0.68,0.09,0.68,24.69,22.63,41.63,0.00,27.50,26.00,29.00,26.25,
18:06:52.037 -> 1:02:43,0.697,20.63,38.91,0.71,0.13,0.65,24.69,22.63,41.63,0.00,27.25,26.00,29.00,26.50,
18:06:53.606 -> 1:02:44,0.697,20.23,38.66,0.63,0.09,0.66,24.69,22.63,41.56,0.00,27.50,26.00,29.00,26.25,
18:06:54.365 -> 1:02:45,0.697,20.48,29.62,0.70,0.16,0.69,24.69,22.63,41.56,0.00,27.50,26.00,29.00,26.25,
18:06:55.160 -> 1:02:46,0.697,20.85,45.14,0.69,0.11,0.60,24.69,22.63,41.56,0.00,27.50,26.00,29.00,26.25,
18:06:55.970 -> 1:02:47,0.697,20.66,26.93,0.70,0.14,0.66,24.69,22.63,41.50,0.00,27.25,26.00,29.00,26.25,
18:06:57.520 -> 1:02:48,0.696,20.88,43.30,0.66,0.10,0.69,24.69,22.63,41.50,0.00,27.25,26.00,29.25,26.25,
18:06:58.321 -> 1:02:49,0.697,20.78,20.33,0.66,0.13,0.70,24.69,22.63,41.50,0.00,27.25,26.00,29.25,26.25,
18:06:59.118 -> 1:02:50,0.697,20.60,45.38,0.68,7.65,0.64,24.69,22.63,41.50,0.00,27.50,26.00,29.25,26.25,
18:07:00.669 -> 1:02:51,0.697,20.14,29.37,0.68,0.09,0.70,24.69,22.63,41.44,0.00,27.25,26.00,29.25,26.25,
18:07:01.461 -> 1:02:52,0.697,20.60,42.94,0.69,0.05,0.70,24.69,22.63,41.44,0.00,27.50,26.00,29.00,26.25,
18:07:02.265 -> 1:02:53,0.697,20.57,30.96,0.69,0.07,0.69,24.69,22.63,41.44,0.00,27.50,26.00,29.25,26.25,
18:07:03.059 -> 1:02:54,0.696,20.45,46.48,0.66,0.19,0.66,24.69,22.63,41.44,0.00,27.50,26.00,29.25,26.25,
18:07:04.607 -> 1:02:55,0.697,20.85,35.48,0.68,0.16,0.54,24.69,22.63,41.44,0.00,27.50,26.00,29.25,26.25,
18:07:05.399 -> 1:02:56,0.697,20.75,43.06,0.69,7.50,0.70,24.69,22.63,41.44,0.00,27.50,26.00,29.25,26.25,
18:07:06.207 -> 1:02:57,0.697,20.42,42.82,0.68,0.10,0.69,24.69,22.63,41.44,0.00,27.50,25.75,29.25,26.25,
18:07:06.997 -> 1:02:58,0.697,20.48,29.99,0.65,0.10,0.68,24.69,22.63,41.44,0.00,27.50,26.00,29.25,26.25,
18:07:08.518 -> 1:02:59,0.697,20.39,35.12,0.70,0.08,0.68,24.69,22.63,41.44,0.00,27.50,25.75,29.00,26.25,
18:07:09.329 -> 1:03:00,0.697,20.36,27.54,0.73,0.11,0.70,24.69,22.63,41.44,0.00,27.50,26.00,29.00,26.25,
18:07:10.127 -> 1:03:01,0.696,20.78,45.01,0.65,0.11,0.68,24.69,22.63,41.44,0.00,27.50,26.00,29.00,26.25,
18:07:11.696 -> 1:03:02,0.697,19.93,45.63,0.68,6.65,0.73,24.69,22.63,41.38,0.00,27.50,26.00,29.25,26.25,
18:07:12.454 -> 1:03:03,0.697,20.51,42.69,0.68,0.13,0.70,24.69,22.63,41.38,0.00,27.50,25.75,29.25,26.25,
18:07:13.262 -> 1:03:04,0.697,20.51,19.11,0.70,0.15,0.74,24.69,22.63,41.38,0.00,27.50,26.00,29.00,26.25,
18:07:14.070 -> 1:03:05,0.697,20.39,45.63,0.66,-0.02,0.68,24.69,22.63,41.38,0.00,27.25,26.00,29.00,26.25,
18:07:15.627 -> 1:03:06,0.696,20.42,30.60,0.65,0.13,0.73,24.69,22.63,41.38,0.00,27.25,26.00,29.25,26.25,
18:07:16.390 -> 1:03:07,0.697,20.33,44.40,0.70,0.10,0.66,24.69,22.63,41.31,0.00,27.50,26.00,29.25,26.25,
18:07:17.198 -> 1:03:08,0.696,20.30,26.20,0.64,0.13,0.70,24.69,22.63,41.31,0.00,27.25,26.00,29.25,26.25,
18:07:18.002 -> 1:03:09,0.696,20.51,46.60,0.73,6.22,0.68,24.69,22.63,41.31,0.00,27.50,25.75,29.00,26.25,
18:07:19.531 -> 1:03:10,0.696,20.39,27.66,0.76,0.10,0.70,24.69,22.63,41.31,0.00,27.25,25.75,29.00,26.25,
18:07:20.343 -> 1:03:11,0.696,19.99,45.63,0.69,0.10,0.68,24.69,22.63,41.25,0.00,27.25,26.00,29.00,26.25,
18:07:21.144 -> 1:03:12,0.696,20.60,31.21,0.71,0.11,0.69,24.69,22.63,41.31,0.00,27.50,25.75,29.25,26.25,
18:07:22.662 -> 1:03:13,0.696,20.27,44.28,0.55,0.13,0.70,24.69,22.63,41.31,0.00,27.25,25.75,29.00,26.25,
18:07:23.469 -> 1:03:14,0.696,20.30,23.88,0.68,0.13,0.68,24.69,22.56,41.25,0.00,27.50,25.75,29.00,26.25,
18:07:24.277 -> 1:03:15,0.696,20.33,45.99,0.59,4.65,0.69,24.69,22.63,41.25,0.00,27.25,26.00,29.25,26.25,
18:07:25.076 -> 1:03:16,0.697,20.30,40.49,0.66,1.20,0.68,24.69,22.63,41.25,0.00,27.50,25.75,29.00,26.25,
18:07:26.604 -> 1:03:17,0.696,20.91,45.26,0.59,0.09,0.70,24.69,22.63,41.25,0.00,27.50,25.75,29.00,26.25,
18:07:27.408 -> 1:03:18,0.697,20.45,32.80,0.70,0.13,0.69,24.69,22.63,41.25,0.00,27.25,26.00,29.00,26.25,
18:07:28.216 -> 1:03:19,0.697,20.23,36.09,0.68,0.10,0.68,24.69,22.63,41.25,0.00,27.50,26.00,29.00,26.25,
18:07:29.025 -> 1:03:20,0.696,20.75,42.69,0.70,0.13,0.70,24.69,22.63,41.25,0.00,27.50,26.00,29.00,26.25,
18:07:30.550 -> 1:03:21,0.696,20.27,45.99,0.70,2.93,0.71,24.69,22.63,41.25,0.00,27.25,25.75,29.25,26.25,
18:07:31.357 -> 1:03:22,0.696,20.39,38.17,0.68,2.20,0.69,24.69,22.63,41.25,0.00,27.25,26.00,29.00,26.25,
18:07:32.164 -> 1:03:23,0.696,20.33,22.65,0.69,0.09,0.69,24.69,22.63,41.25,0.00,27.25,25.75,29.00,26.25,
18:07:33.684 -> 1:03:24,0.696,20.42,26.69,0.70,0.19,0.71,24.69,22.63,41.19,0.00,27.25,26.00,29.00,26.25,
18:07:34.483 -> 1:03:25,0.696,19.87,41.84,0.70,0.13,0.63,24.69,22.63,41.19,0.00,27.50,25.75,29.00,26.25,
18:07:35.287 -> 1:03:26,0.696,20.42,43.06,0.66,0.15,0.71,24.69,22.63,41.19,0.00,27.50,26.00,29.00,26.25,
18:07:36.093 -> 1:03:27,0.696,20.66,22.41,0.69,-0.01,0.68,24.69,22.63,41.19,0.00,27.25,26.00,29.00,26.25,
18:07:37.621 -> 1:03:28,0.696,20.82,40.13,0.70,3.50,0.81,24.63,22.63,41.13,0.00,27.50,26.00,29.25,26.25,
18:07:38.433 -> 1:03:29,0.696,20.51,27.79,0.70,0.13,0.70,24.69,22.56,41.13,0.00,27.25,25.75,29.00,26.25,
18:07:39.239 -> 1:03:30,0.696,20.45,44.65,0.69,0.02,0.71,24.63,22.63,41.13,0.00,27.50,26.00,29.00,26.25,
18:07:39.997 -> 1:03:31,0.696,20.48,30.72,0.71,0.08,0.69,24.63,22.63,41.13,0.00,27.50,26.00,29.25,26.25,
18:07:41.569 -> 1:03:32,0.696,20.60,40.86,0.71,0.13,0.70,24.63,22.56,41.13,0.00,27.50,25.75,29.25,26.25,
18:07:42.373 -> 1:03:33,0.696,20.57,31.70,0.71,0.15,0.71,24.63,22.63,41.13,0.00,27.50,25.75,29.25,26.25,
18:07:43.135 -> 1:03:34,0.696,20.48,45.99,0.70,0.19,0.70,24.63,22.63,41.06,0.00,27.50,25.75,29.25,26.25,
18:07:44.696 -> 1:03:35,0.696,20.42,40.37,0.71,0.09,0.70,24.63,22.56,41.06,0.00,27.25,26.00,29.25,26.25,
18:07:45.506 -> 1:03:36,0.696,20.57,44.65,0.69,0.10,0.66,24.63,22.63,41.06,0.00,27.25,26.00,29.00,26.25,
18:07:46.309 -> 1:03:37,0.696,20.48,31.09,0.79,0.09,0.69,24.63,22.63,41.06,0.00,27.50,26.00,29.25,26.25,
18:07:47.071 -> 1:03:38,0.696,20.30,46.24,0.70,0.10,0.70,24.63,22.56,41.06,0.00,27.25,25.75,29.00,26.25,
18:07:48.645 -> 1:03:39,0.696,20.11,30.11,0.69,0.11,0.71,24.63,22.56,41.06,0.00,27.25,26.00,29.00,26.25,
18:07:49.454 -> 1:03:40,0.696,20.75,46.11,0.70,0.11,0.69,24.63,22.56,41.06,0.00,27.50,26.00,29.00,26.25,
18:07:50.216 -> 1:03:41,0.696,20.42,32.31,0.69,7.40,0.68,24.63,22.56,41.06,0.00,27.50,25.75,29.25,26.25,
18:07:51.019 -> 1:03:42,0.696,20.45,35.36,0.70,0.13,0.73,24.63,22.56,41.06,0.00,27.50,26.00,29.25,26.25,
18:07:52.587 -> 1:03:43,0.695,20.69,22.78,0.70,0.13,0.68,24.63,22.63,41.06,0.00,27.50,26.00,29.25,26.25,
18:07:53.395 -> 1:03:44,0.696,20.30,45.87,0.63,0.13,0.64,24.63,22.56,41.00,0.00,27.25,26.00,29.00,26.25,
18:07:54.151 -> 1:03:45,0.696,20.85,41.10,0.69,0.11,0.63,24.63,22.56,41.00,0.00,27.50,25.75,29.00,26.25,
18:07:54.943 -> 1:03:46,0.696,20.33,16.30,0.71,0.11,0.73,24.63,22.63,41.00,0.00,27.25,25.75,29.25,26.25,
18:07:56.504 -> 1:03:47,0.696,20.33,32.80,0.64,7.40,0.70,24.56,22.56,41.00,0.00,27.25,25.75,29.00,26.25,
18:07:57.312 -> 1:03:48,0.696,20.30,38.17,0.64,0.10,0.68,24.56,22.56,41.00,0.00,27.50,26.00,29.25,26.25,
18:07:58.119 -> 1:03:49,0.696,20.20,42.20,0.66,0.11,0.69,24.56,22.56,40.94,0.00,27.25,26.00,29.00,26.25,
18:07:59.647 -> 1:03:50,0.696,20.75,44.16,0.55,0.13,0.60,24.56,22.56,40.94,0.00,27.25,25.75,29.00,26.25,
18:08:00.448 -> 1:03:51,0.696,20.23,44.53,0.74,0.13,0.68,24.56,22.63,40.94,0.00,27.25,25.75,29.00,26.25,
18:08:01.243 -> 1:03:52,0.696,20.69,33.77,0.68,0.13,0.69,24.56,22.56,40.94,0.00,27.50,25.75,29.00,26.25,
18:08:02.048 -> 1:03:53,0.696,20.78,45.87,0.64,0.13,0.70,24.56,22.56,40.94,0.00,27.50,25.75,29.00,26.25,
18:08:03.569 -> 1:03:54,0.696,20.69,26.81,0.68,0.10,0.64,24.56,22.56,40.94,0.00,27.25,25.75,29.00,26.25,
18:08:04.372 -> 1:03:55,0.696,20.60,46.48,0.65,0.10,0.68,24.56,22.56,40.94,0.00,27.25,25.75,29.00,26.25,
18:08:05.173 -> 1:03:56,0.696,20.45,33.53,0.69,0.05,0.69,24.56,22.56,40.94,0.00,27.25,25.75,29.00,26.25,
18:08:05.976 -> 1:03:57,0.696,20.51,35.12,0.70,0.13,0.65,24.56,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:07.549 -> 1:03:58,0.696,20.69,23.88,0.69,0.13,0.63,24.56,22.56,40.88,0.00,27.25,25.75,29.25,26.25,
18:08:08.309 -> 1:03:59,0.696,19.96,45.50,0.69,0.14,0.68,24.56,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:09.114 -> 1:04:00,0.695,19.93,41.59,0.71,7.46,0.59,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:10.685 -> 1:04:01,0.696,20.72,44.53,0.62,0.10,0.70,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:11.448 -> 1:04:02,0.696,20.54,37.32,0.71,0.13,0.58,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:12.253 -> 1:04:03,0.696,20.66,39.39,0.66,0.11,0.69,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:13.060 -> 1:04:04,0.696,20.23,45.14,0.62,0.14,0.71,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:14.621 -> 1:04:05,0.696,20.51,35.36,0.68,0.11,0.68,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:15.379 -> 1:04:06,0.695,20.39,45.75,0.74,0.09,0.66,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:16.185 -> 1:04:07,0.696,20.60,40.98,0.70,0.09,0.74,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:16.990 -> 1:04:08,0.696,20.69,22.04,0.69,0.10,0.68,24.50,22.56,40.88,0.00,27.50,25.75,29.00,26.25,
18:08:18.517 -> 1:04:09,0.695,20.42,36.71,0.65,0.13,0.68,24.50,22.56,40.81,0.00,27.50,25.75,29.00,26.25,
18:08:19.324 -> 1:04:10,0.695,20.82,37.07,0.68,0.13,0.66,24.50,22.56,40.88,0.00,27.25,25.75,29.00,26.25,
18:08:20.134 -> 1:04:11,0.695,20.33,42.08,0.77,0.11,0.69,24.50,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:21.655 -> 1:04:12,0.696,20.48,45.75,0.69,0.09,0.70,24.50,22.56,40.81,0.00,27.50,25.75,29.00,26.25,
18:08:22.462 -> 1:04:13,0.695,20.45,39.15,0.66,0.14,0.66,24.50,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:23.271 -> 1:04:14,0.696,20.48,26.20,0.69,0.20,0.66,24.50,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:24.075 -> 1:04:15,0.696,20.39,44.89,0.68,0.08,0.66,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:25.612 -> 1:04:16,0.695,20.48,42.33,0.68,0.10,0.65,24.50,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:26.419 -> 1:04:17,0.696,20.42,41.23,0.69,0.13,0.69,24.50,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:27.222 -> 1:04:18,0.696,20.48,28.40,0.65,3.93,0.69,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:27.983 -> 1:04:19,0.695,20.42,45.50,0.70,4.26,0.66,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:29.556 -> 1:04:20,0.695,20.75,28.76,0.68,7.58,0.66,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:30.366 -> 1:04:21,0.695,20.51,44.40,0.70,0.09,0.70,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:31.125 -> 1:04:22,0.696,20.30,28.40,0.66,0.10,0.68,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:32.704 -> 1:04:23,0.695,20.60,41.35,0.70,0.14,0.69,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:33.467 -> 1:04:24,0.695,20.72,22.65,0.68,0.11,0.70,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:34.274 -> 1:04:25,0.695,20.42,45.87,0.70,0.13,0.70,24.44,22.56,40.75,0.00,27.25,25.75,29.00,26.25,
18:08:35.072 -> 1:04:26,0.696,20.33,35.73,0.69,0.15,0.66,24.44,22.56,40.81,0.00,27.25,25.75,29.00,26.25,
18:08:36.623 -> 1:04:27,0.695,20.69,42.94,0.69,0.10,0.69,24.44,22.56,40.75,0.00,27.25,25.75,29.00,26.25,
18:08:37.431 -> 1:04:28,0.695,20.72,35.24,0.63,0.10,0.70,24.38,22.56,40.75,0.00,27.25,25.75,29.00,26.25,
18:08:38.236 -> 1:04:29,0.695,20.78,43.67,0.69,0.09,0.66,24.38,22.56,40.75,0.00,27.25,25.75,28.75,26.25,
18:08:38.998 -> 1:04:30,0.695,20.45,45.26,0.71,0.14,0.66,24.38,22.56,40.75,0.00,27.25,25.75,29.00,26.25,
18:08:40.573 -> 1:04:31,0.695,20.42,41.35,0.77,0.13,0.70,24.38,22.56,40.69,0.00,27.25,25.75,28.75,26.25,
18:08:41.332 -> 1:04:32,0.695,20.66,41.72,0.71,0.09,0.68,24.38,22.56,40.69,0.00,27.25,25.75,28.75,26.25,
18:08:42.141 -> 1:04:33,0.695,20.11,32.43,0.69,6.32,0.70,24.38,22.56,40.69,0.00,27.25,25.50,28.75,26.25,
18:08:43.702 -> 1:04:34,0.695,20.45,35.85,0.68,0.04,0.68,24.31,22.56,40.63,0.00,27.25,25.75,28.75,26.25,
18:08:44.504 -> 1:04:35,0.695,20.72,35.73,0.63,0.10,0.70,24.31,22.56,40.63,0.00,27.25,25.75,28.75,26.25,
18:08:45.303 -> 1:04:36,0.695,20.72,42.57,0.69,0.11,0.69,24.31,22.56,40.63,0.00,27.25,25.75,28.75,26.25,
18:08:46.107 -> 1:04:37,0.695,20.42,41.35,0.66,0.03,0.69,24.31,22.56,40.56,0.00,27.25,25.75,28.75,26.25,
18:08:47.637 -> 1:04:38,0.695,20.54,45.14,0.64,0.13,0.71,24.31,22.56,40.56,0.00,27.25,25.75,28.75,26.25,
18:08:48.440 -> 1:04:39,0.695,20.42,43.67,0.68,4.72,0.70,24.31,22.56,40.50,0.00,27.25,25.75,28.75,26.25,
18:08:49.248 -> 1:04:40,0.695,20.20,26.44,0.64,1.25,0.70,24.31,22.56,40.50,0.00,27.25,25.75,28.75,26.25,
18:08:50.047 -> 1:04:41,0.695,20.39,45.63,0.69,0.15,0.70,24.25,22.56,40.50,0.00,27.25,25.75,28.75,26.25,
18:08:51.571 -> 1:04:42,0.695,20.72,29.01,0.69,0.14,0.69,24.25,22.56,40.44,0.00,27.25,25.75,28.75,26.25,
18:08:52.377 -> 1:04:43,0.695,20.63,44.04,0.68,0.10,0.66,24.25,22.56,40.44,0.00,27.25,25.75,28.75,26.25,
